Compound,p_val,padj,NCvBroc,NCvBroc_adj,NCvBrus,NCvBrus_adj,NCvCombo,NCvCombo_adj,BrocvBrus,BrocvBrus_adj,BrocvCombo,BrocvCombo_adj,BrusvCombo,BrusvCombo_adj,canopus_id,molecularFormula,adduct,most specific class,level 5,subclass,class,superclass,all classifications,Polarity
22.04_721.3874m/z,0.005719947914866372,0.0071195096387166555,0.40237601873839646,0.48370734167488083,0.13306849556955358,0.20319918918053467,0.022163512723026635,0.027521724590131975,0.9301404011942631,1,0.5635118363288691,1,0.8998835057418311,1,5449_PosClean_10996,C26H52N14O8S,[M + H]+,Oligopeptides,Peptides,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; N-acylpyrrolidines; Carboximidamides; Sulfenyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Azacyclic compounds; Methionine and derivatives; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities",Positive
4.57_370.9936m/z,0.008899176840708694,0.010734058663535228,0.4543683666870272,0.5404592151119375,0.3530585079708931,0.4533592204626241,0.028563407571909227,0.03362151099610162,0.9981545292779094,1,0.5635118363288691,1,0.6735417379230301,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Positive
4.57_296.0211m/z,0.010103524981781662,0.011821124228684544,0.30694968254062327,0.38539237918989366,0.40237601873839646,0.5108819114318967,0.046267655779403394,0.05228245103072583,0.9981545292779094,1,0.8224006632067871,1,0.7263486172630789,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Positive
23.78_871.4939m/z,0.016621920766705264,0.018698336812608147,0.5083531516135691,0.5922052178591063,0.5083531516135691,0.5922052178591063,0.07245072458685797,0.07872049882995144,1,1,0.7263486172630789,1,0.7263486172630789,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Positive
24.16_812.5447n,1.4850652303994687e-4,6.467219551739621e-4,7.992655661425152e-4,0.02968700674243628,0.046267655779403394,0.141524594148764,3.946193899635464e-4,0.0015088388439782657,0.6189123238082546,1,0.9981545292779094,1,0.5083531516135691,1,5865_NegClean_25,C48H76O10,[M - H]-,"Hydroxy bile acids, alcohols and derivatives","Hydroxy bile acids, alcohols and derivatives","Bile acids, alcohols and derivatives",Steroids and steroid derivatives,Lipids and lipid-like molecules,"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Bile acids, alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities",Negative
24.16_901.5071m/z,1.3242352335825084e-4,6.164543328746159e-4,1.8898808100742404e-4,0.02968700674243628,0.046267655779403394,0.141524594148764,0.0015698221305258109,0.0047459738829850094,0.40237601873839646,1,0.9544113425184636,1,0.7263486172630789,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Negative
21.44_359.2072m/z,1.0634109675094114e-5,1.1043113893366965e-4,0.07245072458685797,0.13551934095383505,0.7762928334284127,0.8271972815220792,2.629266484666104e-5,1.7989718052978607e-4,0.4543683666870272,1,0.1330684955695537,0.6290510699651629,0.0015698221305258109,0.20407687696835541,4662_NegClean_17,C17H32N2O4S,[M - H]-,Medium-chain fatty acids,Medium-chain fatty acids,Fatty acids and conjugates,Fatty Acyls,Lipids and lipid-like molecules,Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Thioethers; Carboxylic acids; Thia fatty acids; Carbonyl compounds; Amines; Medium-chain fatty acids; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,Negative
24.44_814.5595n,5.282837184633652e-5,2.9109511017369103e-4,0.017056143645342026,0.05613414364289781,0.028563407571909227,0.12804286152924824,1.7329298687807082e-5,1.2515604607860672e-4,0.9981545292779094,1,0.30694968254062327,0.961529126030868,0.2257408797370919,0.7524695991236426,6011_NegClean_39,C48H78O10,[M - H]-,"Hydroxy bile acids, alcohols and derivatives","Hydroxy bile acids, alcohols and derivatives","Bile acids, alcohols and derivatives",Steroids and steroid derivatives,Lipids and lipid-like molecules,"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Bile acids, alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; 3-hydroxysteroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities",Negative
23.93_513.2916m/z,9.385913380057343e-5,4.5253510939562185e-4,0.017056143645342026,0.05613414364289781,0.017056143645342026,0.08869194695577853,3.9596332453650795e-5,2.3941968460346993e-4,1,1,0.40237601873839646,1,0.40237601873839646,1,5739_NegClean_161,C24H42N4O8,[M - H]-,Alpha amino acids and derivatives,Amino acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; Amines; Primary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
23.60_422.2657n,2.327806591795358e-6,7.569457178885563e-5,0.005514815227186665,0.04217211644319299,0.2257408797370919,0.3105430091621373,1.2159041209436339e-6,1.663868797080762e-5,0.5083531516135691,1,0.2257408797370919,0.7931436315087013,0.005514815227186665,0.24636651932160705,5579_NegClean_19,C17H38N6O4S,[M - H]-,Alpha amino acids and derivatives,Amino acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Carbonyl compounds; Carboximidamides; Sulfenyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
22.85_325.2017m/z,5.555987171561247e-6,7.569457178885563e-5,0.028563407571909227,0.07985468783544547,0.07245072458685797,0.17124716720530067,1.2159041209436339e-6,1.663868797080762e-5,0.9857232855461066,1,0.07245072458685797,0.5382053826452307,0.028563407571909227,0.2560857230584965,5275_NegClean_16,C18H30O5,[M - H]-,Long-chain fatty acids,Long-chain fatty acids,Fatty acids and conjugates,Fatty Acyls,Lipids and lipid-like molecules,Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,Negative
24.16_535.2218m/z,4.154811559338172e-4,0.0013044175825829144,0.002988935142543392,0.033787962480925304,0.0015698221305258109,0.051808209137418786,0.005514815227186665,0.012688955389987272,0.9981545292779094,1,0.9981545292779094,1,0.9857232855461066,1,5861_NegClean_40,C27H40N2O5S2,[M - H]-,"Trihydroxy bile acids, alcohols and derivatives","Hydroxy bile acids, alcohols and derivatives","Bile acids, alcohols and derivatives",Steroids and steroid derivatives,Lipids and lipid-like molecules,"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Trihydroxy bile acids, alcohols and derivatives; Monocarboxylic acids and derivatives; Sulfonyls; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Bile acids, alcohols and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; N-acyl-alpha amino acids; 3-hydroxysteroids; 3-alpha-hydroxysteroids; 7-hydroxysteroids; 12-hydroxysteroids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
24.18_969.4948m/z,4.154811559338172e-4,0.0013044175825829144,0.002988935142543392,0.033787962480925304,0.005514815227186665,0.06234138952472008,0.0015698221305258109,0.0047459738829850094,0.9981545292779094,1,0.9981545292779094,1,0.9857232855461066,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Negative
24.48_443.2567m/z,5.555987171561247e-6,7.569457178885563e-5,0.07245072458685797,0.13551934095383505,0.028563407571909227,0.12804286152924824,1.2159041209436339e-6,1.663868797080762e-5,0.9857232855461066,1,0.028563407571909227,0.37132429843481995,0.07245072458685797,0.36225362293428987,6020_NegClean_152,C19H37N6O4P,[M - H]-,Aminopyrimidines and derivatives,Aminopyrimidines and derivatives,Pyrimidines and pyrimidine derivatives,Diazines,Organoheterocyclic compounds,Organic compounds; Organoheterocyclic compounds; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,Negative
24.70_520.3638m/z,9.385913380057343e-5,4.5253510939562185e-4,3.946193899635464e-4,0.02968700674243628,0.07245072458685797,0.17124716720530067,3.946193899635464e-4,0.0015088388439782657,0.40237601873839646,1,1,1,0.40237601873839646,1,6105_NegClean_81,C25H53N4O5S,[M - H]-,Steroids and steroid derivatives,NA,NA,Steroids and steroid derivatives,Lipids and lipid-like molecules,"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
23.66_560.2895m/z,3.9059514393618e-4,0.0012706107091899831,0.9301404011942631,0.959668667898843,0.9938581719122568,0.9981545292779094,0.017056143645342026,0.02671444185415016,0.9857232855461067,1,0.08950227416036027,0.558802976036996,0.036506166200736656,0.27916480035857444,5604_NegClean_703,C23H43N7O7S,[M - H]-,Oligopeptides,Peptides,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Sulfonyls; Organosulfonic acids; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities",Negative
21.97_325.2020m/z,3.398075542770215e-5,2.1336753408092047e-4,0.40237601873839646,0.4777066889131647,0.5635118363288688,0.6426012168662543,5.9188080368310914e-5,3.345413238208878e-4,0.9938581719122568,1,0.022163512723026635,0.3601570817491828,0.009856376197431849,0.24636651932160705,4886_NegClean_35,C12H30N4O6,[M - H]-,Secondary alcohols,Secondary alcohols,Alcohols and polyols,Organooxygen compounds,Organic oxygen compounds,Organic compounds; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Secondary alcohols; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,Negative
24.53_821.5553m/z,5.61662731764701e-4,0.0015857590745312065,0.005514815227186776,0.04217211644319299,0.013018613742037055,0.08869194695577853,0.0011244710108493372,0.003700790668620995,0.9938581719122568,1,0.972804226736263,1,0.8998835057418311,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Negative
23.48_489.2618m/z,7.224971361295065e-6,8.867010307043943e-5,0.036506166200736656,0.09685309400195438,0.10961135299187252,0.2006968435062461,1.9285537211644055e-6,2.3877331785845023e-5,0.972804226736263,1,0.07245072458685797,0.5382053826452307,0.022163512723026635,0.2560857230584965,5528_NegClean_47,C24H42O10,[M - H]-,O-glucuronides,Sugar acids and derivatives,Carbohydrates and carbohydrate conjugates,Organooxygen compounds,Organic oxygen compounds,Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Pyrans; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Glucuronides; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Polyols; O-glucuronides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,Negative
21.93_416.2102m/z,4.426295745198641e-5,2.542765640858794e-4,0.9301404011942629,0.959668667898843,0.7762928334284127,0.8271972815220792,0.0015698221305258109,0.0047459738829850094,0.9857232855461067,1,0.013018613742037166,0.3167569534134948,0.036506166200736656,0.27916480035857444,4874_NegClean_336,C14H36N5O5PS,[M - H]-,Alkanesulfonic acids,Alkanesulfonic acids and derivatives,Organosulfonic acids and derivatives,Organic sulfonic acids and derivatives,Organic acids and derivatives,Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Organosulfonic acids; Amines; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,Negative
24.80_377.2691m/z,1.5485605686042428e-4,6.63668815116104e-4,0.7762928334284127,0.8306013855612646,0.4543683666870272,0.5546280532329909,7.992655661424042e-4,0.002734329568382289,0.9544113425184634,1,0.022163512723026635,0.3601570817491828,0.08950227416036005,0.401217091063684,6148_NegClean_307,C14H34N8O4,[M - H]-,Alpha amino acids,Amino acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
23.64_470.2873n,4.669409820165751e-6,7.569457178885563e-5,0.017056143645342026,0.05613414364289781,0.1096113529918723,0.2006968435062461,1.2159041209436339e-6,1.663868797080762e-5,0.8998835057418311,1,0.1096113529918723,0.558802976036996,0.017056143645342026,0.24636651932160705,5595_NegClean_6,C21H38N6O6,[M - H]-,Alpha amino acids,Amino acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
24.16_493.2793m/z,1.4850652303994687e-4,6.467219551739621e-4,0.017056143645342026,0.05613414364289781,0.009856376197431849,0.08542192704441032,8.781401032942338e-5,4.4767926834607993e-4,0.9981545292779094,1,0.5083531516135691,1,0.6189123238082546,1,5859_NegClean_36,C21H42N4O7S,[M - H]-,Alpha amino acids,Amino acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
22.35_395.2044m/z,4.873784370794321e-6,7.569457178885563e-5,0.9857232855461066,0.9938581719122568,0.00985637619743196,0.08542192704441032,1.8898808100742404e-4,8.189483510321708e-4,0.028563407571909227,1,7.992655661424042e-4,0.2078090471970251,0.7263486172630792,1,5026_NegClean_7,C19H30N3O6,[M - H]-,Dipeptides,Peptides,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Lactams; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Peptides; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Heterocyclic fatty acids; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities",Negative
24.48_520.3254n,1.3235458726868151e-5,1.1620079309194508e-4,0.046267655779403394,0.10460513480560817,0.028563407571909227,0.12804286152924824,3.036420827773334e-6,3.289455896754445e-5,0.9981545292779094,1,0.07245072458685797,0.5382053826452307,0.1096113529918723,0.4384454119674914,6023_NegClean_66,C29H44O8,[M + CH2O2 - H]-,3-hydroxysteroids,3-hydroxysteroids,Hydroxysteroids,Steroids and steroid derivatives,Lipids and lipid-like molecules,Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Organooxygen compounds; Cyclic alcohols and derivatives; Hydroxysteroids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; 3-hydroxysteroids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,Negative
25.07_549.3025m/z,1.3235458726868151e-5,1.1620079309194508e-4,0.028563407571909227,0.07985468783544547,0.046267655779403394,0.141524594148764,3.036420827773334e-6,3.289455896754445e-5,0.9981545292779094,1,0.1096113529918723,0.558802976036996,0.07245072458685797,0.36225362293428987,6249_NegClean_150,C17H47N10O6PS,[M - H]-,Biotin and derivatives,NA,NA,Biotin and derivatives,Organoheterocyclic compounds,Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Biotin and derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Monoalkylamines; Thioethers; Amines; Primary amines; Dialkylthioethers; Imidolactams; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,Negative
23.83_423.2745m/z,1.3800570312932526e-6,7.569457178885563e-5,0.002988935142543392,0.033787962480925304,0.30694968254062327,0.40306523969980834,1.2159041209436339e-6,1.663868797080762e-5,0.30694968254062327,1,0.30694968254062327,0.961529126030868,0.002988935142543392,0.24636651932160705,5684_NegClean_31,C15H36N8O6,[M - H]-,Oligopeptides,Peptides,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities",Negative
25.05_805.3973m/z,2.2257545964009784e-5,1.581457213232274e-4,0.009856376197431849,0.052299139006781827,0.07245072458685797,0.17124716720530067,7.362089364137958e-6,6.836225838128105e-5,0.8998835057418314,1,0.30694968254062327,0.961529126030868,0.07245072458685797,0.36225362293428987,NA,NA,NA,NA,NA,NA,NA,NA,NA,Negative
25.07_504.2983m/z,5.88735558357766e-6,7.569457178885563e-5,0.046267655779403394,0.10460513480560817,0.046267655779403394,0.141524594148764,1.2159041209436339e-6,1.663868797080762e-5,1,1,0.046267655779403394,0.40098635008816275,0.046267655779403394,0.28641882149154485,6247_NegClean_70,C17H43N7O10,[M - H]-,Alpha amino acids and derivatives,Amino acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
18.54_189.1131m/z,7.156810064675195e-5,3.5784050323375973e-4,0.6189123238082546,0.6704883507922762,0.5083531516135691,0.5926987417916052,8.781401032942338e-5,4.4767926834607993e-4,0.9981545292779094,1,0.009856376197431849,0.3167569534134948,0.017056143645342026,0.24636651932160705,3276_NegClean_332,C8H16O2,[M + CH2O2 - H]-,Acyclic monoterpenoids,Acyclic monoterpenoids,Monoterpenoids,Prenol lipids,Lipids and lipid-like molecules,Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Acyclic monoterpenoids; Monoterpenoids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,Negative
23.62_536.3223m/z,4.669409820165751e-6,7.569457178885563e-5,0.017056143645342026,0.05613414364289781,0.1096113529918723,0.2006968435062461,1.2159041209436339e-6,1.663868797080762e-5,0.8998835057418311,1,0.1096113529918723,0.558802976036996,0.017056143645342026,0.24636651932160705,5587_NegClean_147,C22H45N6O9,[M - H]-,Oligopeptides,Peptides,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities",Negative
